System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:57:43:402,2.8948E+13,0.101,1,2000,3.877,0.392,0.109,2.78,0.281,0.078,46,0,0.412,0.042,0.012,0.109,0.011,0.003,35,0,1.557
16:57:43:511,2.89482E+13,0.211,2,2900,3.219,0.746,0.207,2.438,0.549,0.152,46,0,0.422,0.088,0.024,0.036,0.015,0.004,35,0,0.178
16:57:43:620,2.89485E+13,0.32,1,3700,3.899,1.17,0.325,2.858,0.86,0.239,47,0,0.42,0.134,0.037,0.059,0.021,0.006,35,0,0.387
16:57:43:730,2.89487E+13,0.43,3,3100,5.397,1.762,0.489,4.605,1.365,0.379,49,0,0.462,0.184,0.051,0.01,0.022,0.006,35,0,0
16:57:43:839,2.8949E+13,0.539,2,3500,5.208,2.332,0.648,4.162,1.82,0.506,46,0,0.511,0.24,0.067,0.051,0.028,0.008,35,0,0.195
16:57:43:949,2.89492E+13,0.648,2,3100,4.075,2.778,0.772,3.166,2.167,0.602,46,0,0.434,0.288,0.08,0.038,0.032,0.009,35,0,0.257
16:57:44:058,2.89494E+13,0.757,4,2500,8.402,3.691,1.025,7.273,2.958,0.822,51,0,0.462,0.338,0.094,0.068,0.04,0.011,35,0,0.265
16:57:44:167,2.89497E+13,0.867,8,2300,13.451,5.163,1.434,12.304,4.304,1.196,53,0,0.471,0.39,0.108,0.01,0.041,0.011,35,0,0
16:57:44:276,2.89499E+13,0.976,8,2500,13.396,6.627,1.841,12.196,5.637,1.566,52,0,0.514,0.446,0.124,0.042,0.045,0.013,35,0,0.179
16:57:44:386,2.89502E+13,1.086,4,2200,7.355,7.434,2.065,6.274,6.325,1.757,47,0,0.474,0.498,0.138,0.04,0.05,0.014,35,0,0.458
