System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:20:38:877, 213103085958721,    0.117,    3.000, 3700,   6.833,   0.801,   0.223,   5.715,   0.670,   0.186, 46,  0,   0.540,   0.063,   0.018,   0.113,   0.013,   0.004,  35.000,    0,   1.604
14:20:38:986, 213103327632729,    0.227,    7.000, 3900,   7.154,   1.584,   0.440,   6.044,   1.332,   0.370, 47,  0,   0.519,   0.120,   0.033,   0.133,   0.028,   0.008,  35.000,    0,   2.097
14:20:39:099, 213103575412022,    0.339,    2.000, 2900,   5.056,   2.151,   0.598,   4.030,   1.784,   0.496, 47,  0,   0.503,   0.177,   0.049,   0.135,   0.043,   0.012,  35.000,    0,   1.870
14:20:39:205, 213103811505196,    0.446,    6.000, 3000,   8.509,   3.061,   0.850,   7.358,   2.571,   0.714, 49,  0,   0.608,   0.242,   0.067,   0.127,   0.057,   0.016,  35.000,    0,   1.466
14:20:39:313, 213104049823259,    0.554,    2.000, 4000,   4.845,   3.584,   0.996,   3.822,   2.983,   0.829, 47,  0,   0.498,   0.295,   0.082,   0.114,   0.069,   0.019,  35.000,    0,   1.593
14:20:39:424, 213104293012212,    0.664,    5.000, 3400,   7.404,   4.400,   1.222,   6.338,   3.681,   1.023, 47,  0,   0.622,   0.364,   0.101,   0.129,   0.083,   0.023,  35.000,    0,   1.247
14:20:39:535, 213104539530495,    0.776,    7.000, 3500,  11.629,   5.698,   1.583,  10.361,   4.838,   1.344, 51,  0,   0.551,   0.425,   0.118,   0.097,   0.094,   0.026,  35.000,    0,   1.156
14:20:39:645, 213104782519577,    0.886,   11.000, 2800,  13.270,   7.158,   1.988,  11.960,   6.154,   1.709, 51,  0,   0.592,   0.491,   0.136,   0.044,   0.099,   0.027,  35.000,    0,   0.393
14:20:39:757, 213105028596863,    0.997,    6.000, 3900,  11.515,   8.442,   2.345,  10.388,   7.312,   2.031, 48,  0,   0.458,   0.542,   0.150,   0.041,   0.103,   0.029,  35.000,    0,   0.102
14:20:39:860, 213105256240327,    1.100,    3.000, 3700,   6.463,   9.108,   2.530,   5.207,   7.849,   2.180, 47,  0,   0.491,   0.592,   0.165,   0.077,   0.111,   0.031,  35.000,    0,   0.480
14:20:39:970, 213105498469367,    1.210,    3.000, 3500,   5.013,   9.658,   2.683,   4.099,   8.298,   2.305, 46,  0,   0.462,   0.643,   0.179,   0.093,   0.121,   0.034,  35.000,    0,   1.259
14:20:40:079, 213105740590322,    1.320,    4.000, 3800,   6.091,  10.326,   2.868,   5.007,   8.847,   2.458, 47,  0,   0.537,   0.702,   0.195,   0.118,   0.134,   0.037,  35.000,    0,   1.556
14:20:40:190, 213105984091865,    1.430,    8.000, 2100,   8.720,  11.288,   3.135,   7.576,   9.683,   2.690, 47,  0,   0.580,   0.766,   0.213,   0.125,   0.148,   0.041,  35.000, 1050,   1.488
14:20:40:300, 213106227815141,    1.540,    6.000, 2900,   8.175,  12.190,   3.386,   6.201,  10.367,   2.880, 47,  0,   0.603,   0.832,   0.231,   0.808,   0.237,   0.066,  35.000,  700,   9.851
14:20:40:408, 213106466752494,    1.648,    4.000, 4000,   6.376,  12.880,   3.578,   5.262,  10.937,   3.038, 47,  0,   0.516,   0.888,   0.247,   0.222,   0.261,   0.073,  35.000,    0,   2.817
14:20:40:517, 213106706916259,    1.757,    7.000, 3000,  11.332,  14.113,   3.920,  10.057,  12.031,   3.342, 50,  0,   0.571,   0.950,   0.264,   0.122,   0.275,   0.076,  35.000,    0,   1.696
14:20:40:629, 213106955254107,    1.870,   17.000, 2300,  13.770,  15.661,   4.350,  12.340,  13.418,   3.727, 50,  0,   0.756,   1.035,   0.288,   0.098,   0.286,   0.079,  35.000,    0,   1.631
14:20:40:738, 213107195538317,    1.978,   10.000, 3000,  10.714,  16.827,   4.674,   9.281,  14.428,   4.008, 48,  0,   0.766,   1.119,   0.311,   0.122,   0.299,   0.083,  35.000,    0,   1.844
14:20:40:845, 213107431247498,    2.085,   11.000, 2200,   9.668,  17.859,   4.961,   8.303,  15.315,   4.254, 49,  0,   0.687,   1.192,   0.331,   0.164,   0.316,   0.088,  35.000,    0,   4.615
14:20:40:970, 213107708235359,    2.211,   15.000, 2800,  10.753,  19.208,   5.336,   9.331,  16.485,   4.579, 50,  0,   0.693,   1.279,   0.355,   0.124,   0.332,   0.092,  35.000,    0,   2.847
14:20:41:064, 213107914747600,    2.304,   28.000, 2500,  12.436,  20.371,   5.659,  11.023,  17.516,   4.866, 50,  0,   0.966,   1.369,   0.380,   0.142,   0.345,   0.096,  35.000,    0,   2.582
14:20:41:174, 213108159151473,    2.415,   28.000, 2600,  13.398,  21.854,   6.071,  11.743,  18.816,   5.227, 50,  0,   0.907,   1.470,   0.408,   0.282,   0.376,   0.105,  35.000,    0,   9.589
14:20:41:285, 213108404353829,    2.526,    8.000, 3900,   7.817,  22.723,   6.312,   6.311,  19.517,   5.421, 47,  0,   0.661,   1.543,   0.429,   0.360,   0.416,   0.116,  35.000,    0,  11.441
14:20:41:391, 213108637774489,    2.632,    2.000, 3400,   5.064,  23.258,   6.461,   3.872,  19.926,   5.535, 47,  0,   0.518,   1.598,   0.444,   0.254,   0.443,   0.123,  35.000,    0,   4.024
14:20:41:500, 213108878726420,    2.741,    4.000, 2700,   6.605,  23.979,   6.661,   5.449,  20.521,   5.700, 47,  0,   0.540,   1.657,   0.460,   0.164,   0.461,   0.128,  35.000,    0,   2.048
14:20:41:610, 213109121088539,    2.851,    1.000, 3700,   4.746,  24.500,   6.805,   3.625,  20.919,   5.811, 46,  0,   0.450,   1.706,   0.474,   0.088,   0.471,   0.131,  35.000,    0,   0.508
