System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:59:41:111, 210325933130817,    0.105,    4.000, 2600,   6.023,   0.633,   0.176,   4.976,   0.523,   0.145, 47,  0,   0.528,   0.055,   0.015,   0.128,   0.013,   0.004,  35.000,    0,   1.792
13:59:41:220, 210326173433915,    0.214,    2.000, 2900,   5.070,   1.185,   0.329,   3.981,   0.956,   0.266, 49,  0,   0.498,   0.110,   0.030,   0.131,   0.028,   0.008,  35.000,    0,   1.650
13:59:41:331, 210326418418338,    0.325,    4.000, 2900,   7.074,   1.970,   0.547,   5.954,   1.617,   0.449, 47,  0,   0.536,   0.169,   0.047,   0.131,   0.042,   0.012,  35.000,  800,   2.127
13:59:41:438, 210326655977009,    0.432,    2.000, 2700,   4.532,   2.457,   0.683,   3.555,   1.999,   0.555, 48,  0,   0.498,   0.223,   0.062,   0.120,   0.055,   0.015,  35.000,    0,   1.322
13:59:41:551, 210326902971978,    0.544,    5.000, 2600,   7.855,   3.336,   0.927,   6.690,   2.748,   0.763, 47,  0,   0.635,   0.294,   0.082,   0.111,   0.068,   0.019,  35.000,    0,   1.431
13:59:41:657, 210327139550247,    0.651,    1.000, 2100,   2.271,   3.579,   0.994,   1.636,   2.923,   0.812, 47,  0,   0.394,   0.336,   0.093,   0.007,   0.069,   0.019,  35.000,    0,   0.000
13:59:41:769, 210327385422361,    0.763,    4.000, 3700,   5.973,   4.244,   1.179,   4.897,   3.468,   0.963, 49,  0,   0.534,   0.395,   0.110,   0.062,   0.076,   0.021,  35.000,    0,   0.089
13:59:41:880, 210327629806726,    0.874,    1.000, 3000,   2.300,   4.499,   1.250,   1.652,   3.651,   1.014, 46,  0,   0.392,   0.439,   0.122,   0.006,   0.076,   0.021,  35.000,  700,   0.027
13:59:41:988, 210327870454113,    0.983,    2.000, 3900,   5.929,   5.145,   1.429,   4.860,   4.181,   1.161, 47,  0,   0.500,   0.493,   0.137,   0.172,   0.095,   0.026,  35.000,    0,   2.110
13:59:42:097, 210328110503789,    1.091,    4.000, 2200,   7.467,   5.957,   1.655,   6.248,   4.860,   1.350, 50,  0,   0.555,   0.554,   0.154,   0.103,   0.106,   0.029,  35.000,    0,   1.289
13:59:42:204, 210328347490885,    1.199,   10.000, 2100,  12.018,   7.247,   2.013,  10.636,   6.002,   1.667, 50,  0,   0.688,   0.627,   0.174,   0.150,   0.122,   0.034,  35.000,    0,   2.419
13:59:42:318, 210328596609444,    1.311,   12.000, 2400,  12.012,   8.602,   2.389,  10.595,   7.197,   1.999, 50,  0,   0.751,   0.712,   0.198,   0.119,   0.136,   0.038,  35.000,    0,   1.847
13:59:42:426, 210328835093088,    1.419,    7.000, 2500,  10.636,   9.751,   2.709,   9.277,   8.199,   2.278, 48,  0,   0.650,   0.782,   0.217,   0.103,   0.147,   0.041,  35.000,    0,   2.071
13:59:42:532, 210329070597530,    1.526,    4.000, 3500,   8.170,  10.622,   2.951,   6.799,   8.924,   2.479, 49,  0,   0.560,   0.842,   0.234,   0.135,   0.161,   0.045,  35.000,    0,   1.680
13:59:42:647, 210329322974267,    1.640,    1.000, 3000,   3.320,  11.002,   3.056,   2.504,   9.211,   2.558, 47,  0,   0.437,   0.892,   0.248,   0.089,   0.171,   0.048,  35.000,    0,   1.046
