System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:49:29:034, 216923282196734,    2.304,   12.000, 2700,  11.257,  21.133,   5.870,   8.302,  12.519,   3.478, 48,  0,   0.628,   1.203,   0.334,   1.755,   5.864,   1.629,  35.000,  700,   2.127
14:49:29:142, 216923521194585,    2.412,    3.000, 2900,   8.401,  22.042,   6.123,   4.443,  13.000,   3.611, 47,  0,   0.498,   1.256,   0.349,   2.677,   6.154,   1.709,  35.000, 1000,   1.813
14:49:29:253, 216923765437485,    2.523,    4.000, 2900,   8.361,  22.967,   6.380,   4.474,  13.495,   3.749, 50,  0,   0.457,   1.307,   0.363,   2.749,   6.458,   1.794,  35.000,  950,   1.277
14:49:29:366, 216924015065119,    2.636,    1.000, 3200,   7.433,  23.807,   6.613,   3.269,  13.865,   3.851, 47,  0,   0.416,   1.354,   0.376,   3.003,   6.797,   1.888,  35.000,  800,   1.450
14:49:29:472, 216924250779384,    2.743,   14.000, 2000,  10.658,  24.945,   6.929,   7.535,  14.669,   4.075, 52,  0,   0.640,   1.422,   0.395,   1.835,   6.993,   1.943,  35.000,  550,   4.024
14:49:29:583, 216924493213747,    2.852,    3.000, 2900,   8.580,  25.887,   7.191,   4.713,  15.186,   4.218, 47,  0,   0.525,   1.480,   0.411,   2.637,   7.283,   2.023,  35.000,  750,   6.825
14:49:29:689, 216924728666390,    2.959,    4.000, 2500,   8.818,  26.828,   7.452,   5.062,  15.726,   4.368, 47,  0,   0.426,   1.526,   0.424,   2.628,   7.563,   2.101,  35.000,  700,   0.386
14:49:29:798, 216924967988528,    3.068,    3.000, 2300,   8.510,  27.750,   7.708,   4.548,  16.219,   4.505, 48,  0,   0.382,   1.567,   0.435,   2.778,   7.864,   2.184,  35.000,  650,   0.140
14:49:29:908, 216925212944669,    3.178,   10.000, 2400,  11.165,  28.989,   8.052,   8.271,  17.137,   4.760, 48,  0,   0.542,   1.627,   0.452,   1.710,   8.054,   2.237,  35.000,  600,   0.893
14:49:30:018, 216925453902529,    3.288,    7.000, 2800,   9.760,  30.054,   8.348,   6.433,  17.839,   4.955, 47,  0,   0.526,   1.685,   0.468,   2.125,   8.286,   2.302,  35.000,  850,   1.760
14:49:30:128, 216925697980229,    3.398,    7.000, 2900,   9.902,  31.148,   8.652,   6.146,  18.518,   5.144, 47,  0,   0.635,   1.755,   0.487,   2.556,   8.568,   2.380,  35.000, 1000,   1.287
14:49:30:238, 216925940831456,    3.508,    2.000, 2500,   7.454,  31.968,   8.880,   3.317,  18.883,   5.245, 47,  0,   0.412,   1.800,   0.500,   2.974,   8.895,   2.471,  35.000,  850,   1.611
14:49:30:347, 216926182812195,    3.618,    7.000, 2600,   9.134,  32.969,   9.158,   5.602,  19.497,   5.416, 48,  0,   0.524,   1.857,   0.516,   2.342,   9.152,   2.542,  35.000,  600,   2.991
14:49:30:459, 216926429697987,    3.730,   10.000, 2500,   9.924,  34.079,   9.466,   7.150,  20.296,   5.638, 47,  0,   0.567,   1.921,   0.534,   1.544,   9.325,   2.590,  35.000,  600,   1.787
14:49:30:563, 216926658926304,    3.833,   23.000, 2000,  12.008,  35.325,   9.813,   9.407,  21.273,   5.909, 49,  0,   0.884,   2.013,   0.559,   1.272,   9.457,   2.627,  35.000,  500,   3.719
14:49:30:675, 216926904869156,    3.945,   32.000, 2000,  12.328,  36.698,  10.194,   9.731,  22.357,   6.210, 48,  0,   0.930,   2.116,   0.588,   1.327,   9.605,   2.668,  35.000,  500,  14.197
14:49:30:787, 216927152998306,    4.057,   10.000, 2500,   9.842,  37.804,  10.501,   6.720,  23.112,   6.420, 47,  0,   0.780,   2.204,   0.612,   1.853,   9.813,   2.726,  35.000,  850,  13.792
14:49:30:892, 216927385420103,    4.162,    7.000, 2500,   9.558,  38.810,  10.781,   6.141,  23.758,   6.600, 47,  0,   0.615,   2.269,   0.630,   2.123,  10.036,   2.788,  35.000,  650,   5.630
14:49:31:001, 216927624728836,    4.271,    6.000, 2600,   9.663,  39.858,  11.072,   6.589,  24.472,   6.798, 46,  0,   0.594,   2.333,   0.648,   1.867,  10.239,   2.844,  35.000,  850,   3.406
14:49:31:112, 216927871023460,    4.382,    6.000, 2400,   9.487,  40.916,  11.366,   6.097,  25.153,   6.987, 47,  0,   0.575,   2.397,   0.666,   2.137,  10.477,   2.910,  35.000,  800,   1.781
14:49:31:220, 216928107638719,    4.489,    2.000, 2100,   7.457,  41.715,  11.588,   3.192,  25.495,   7.082, 47,  0,   0.441,   2.444,   0.679,   3.113,  10.810,   3.003,  35.000, 1050,   1.220
14:49:31:330, 216928351225766,    4.600,    4.000, 2900,   8.371,  42.639,  11.844,   4.379,  25.978,   7.216, 47,  0,   0.474,   2.497,   0.693,   2.845,  11.124,   3.090,  35.000,  850,   1.430
14:49:31:439, 216928592184825,    4.709,    5.000, 2300,   9.366,  43.661,  12.128,   5.662,  26.596,   7.388, 48,  0,   0.471,   2.548,   0.708,   2.526,  11.400,   3.167,  35.000,  550,   1.371
14:49:31:550, 216928838471637,    4.820,   13.000, 2300,  11.538,  44.948,  12.486,   8.655,  27.561,   7.656, 49,  0,   0.722,   2.628,   0.730,   1.605,  11.579,   3.216,  35.000,  700,   1.318
14:49:31:657, 216929072833620,    4.927,    8.000, 2400,  11.000,  46.115,  12.810,   8.011,  28.411,   7.892, 49,  0,   0.477,   2.679,   0.744,   1.830,  11.773,   3.270,  35.000,  700,   0.295
14:49:31:769, 216929321736558,    5.039,    5.000, 2500,   9.872,  47.228,  13.119,   6.255,  29.116,   8.088, 47,  0,   0.494,   2.735,   0.760,   2.390,  12.043,   3.345,  35.000,  850,   0.338
14:49:31:877, 216929559672752,    5.147,    9.000, 2100,   8.852,  48.182,  13.384,   5.433,  29.702,   8.250, 47,  0,   0.501,   2.789,   0.775,   2.320,  12.293,   3.415,  35.000,  800,   2.271
14:49:31:987, 216929802368217,    5.257,   19.000, 2300,  11.267,  49.421,  13.728,   8.558,  30.642,   8.512, 53,  0,   0.762,   2.872,   0.798,   1.433,  12.450,   3.458,  35.000,  550,   8.737
14:49:32:095, 216930041668771,    5.365,    6.000, 2800,  10.423,  50.550,  14.042,   6.714,  31.370,   8.714, 47,  0,   0.582,   2.936,   0.815,   2.415,  12.712,   3.531,  35.000,  950,  15.734
14:49:32:207, 216930288706236,    5.477,    4.000, 2500,   8.967,  51.554,  14.320,   5.276,  31.960,   8.878, 47,  0,   0.508,   2.992,   0.831,   2.480,  12.990,   3.608,  35.000,  850,   3.315
14:49:32:318, 216930534181063,    5.588,    2.000, 2900,   7.691,  52.409,  14.558,   3.530,  32.353,   8.987, 47,  0,   0.422,   3.039,   0.844,   3.010,  13.324,   3.701,  35.000,  800,   1.184
14:49:32:425, 216930770410551,    5.695,    5.000, 2300,   9.345,  53.408,  14.836,   5.692,  32.962,   9.156, 49,  0,   0.531,   3.096,   0.860,   2.451,  13.586,   3.774,  35.000,  700,   1.915
14:49:32:535, 216931012232053,    5.805,   10.000, 2600,  11.201,  54.635,  15.176,   8.233,  33.864,   9.407, 47,  0,   0.595,   3.161,   0.878,   1.827,  13.787,   3.830,  35.000,  700,   1.688
14:49:32:642, 216931249831655,    5.913,   10.000, 2600,  11.321,  55.853,  15.515,   8.292,  34.756,   9.654, 49,  0,   0.631,   3.229,   0.897,   1.750,  13.975,   3.882,  35.000,  700,   2.351
14:49:32:754, 216931495686786,    6.024,    5.000, 2900,   8.776,  56.831,  15.786,   5.010,  35.314,   9.809, 46,  0,   0.509,   3.286,   0.913,   2.583,  14.262,   3.962,  35.000,  850,   1.400
14:49:32:862, 216931733438783,    6.132,    3.000, 2800,   8.377,  57.733,  16.037,   4.479,  35.796,   9.943, 47,  0,   0.479,   3.337,   0.927,   2.687,  14.552,   4.042,  35.000,  800,   2.139
14:49:32:969, 216931971732886,    6.239,   12.000, 2000,   9.743,  58.784,  16.329,   5.933,  36.436,  10.121, 48,  0,   0.540,   3.396,   0.943,   2.613,  14.834,   4.121,  35.000,  600,   2.012
14:49:33:081, 216932218631181,    6.351,    3.000, 2200,   8.321,  59.715,  16.587,   4.275,  36.914,  10.254, 47,  0,   0.524,   3.454,   0.959,   2.826,  15.150,   4.208,  35.000,  850,   2.057
14:49:33:191, 216932459478277,    6.460,    6.000, 3200,   9.924,  60.797,  16.888,   6.285,  37.600,  10.444, 52,  0,   0.578,   3.517,   0.977,   2.455,  15.418,   4.283,  35.000,  950,   1.690
14:49:33:297, 216932695715079,    6.567,   15.000, 2800,  10.199,  61.888,  17.191,   7.172,  38.367,  10.658, 47,  0,   0.647,   3.586,   0.996,   1.768,  15.607,   4.335,  35.000,  800,   8.800
14:49:33:407, 216932939664302,    6.678,   14.000, 2000,   9.948,  62.987,  17.496,   7.179,  39.160,  10.878, 47,  0,   0.717,   3.666,   1.018,   1.544,  15.777,   4.383,  35.000,  600,  12.718
14:49:33:520, 216933187517755,    6.790,    7.000, 2100,   9.680,  64.074,  17.798,   6.605,  39.902,  11.084, 47,  0,   0.598,   3.733,   1.037,   1.848,  15.985,   4.440,  35.000,  700,   9.907
14:49:33:630, 216933429627203,    6.900,   12.000, 2100,  10.043,  65.175,  18.104,   7.095,  40.680,  11.300, 48,  0,   0.596,   3.798,   1.055,   1.706,  16.172,   4.492,  35.000,  700,   8.554
14:49:33:735, 216933661789977,    7.005,    8.000, 2500,  10.054,  66.232,  18.398,   7.057,  41.422,  11.506, 47,  0,   0.591,   3.860,   1.072,   1.775,  16.358,   4.544,  35.000,  700,   9.086
14:49:33:850, 216933916447228,    7.120,   10.000, 2400,  10.005,  67.386,  18.718,   6.947,  42.223,  11.729, 47,  0,   0.579,   3.927,   1.091,   1.782,  16.564,   4.601,  35.000,  600,   8.428
14:49:33:965, 216934171625415,    7.236,   11.000, 2700,   9.895,  68.530,  19.036,   7.124,  43.047,  11.957, 49,  0,   0.607,   3.997,   1.110,   1.593,  16.748,   4.652,  35.000,  700,  10.151
14:49:34:070, 216934400522518,    7.339,   12.000, 2700,   9.653,  69.531,  19.314,   6.696,  43.741,  12.150, 48,  0,   0.568,   4.056,   1.127,   1.710,  16.925,   4.701,  35.000,  600,   9.114
14:49:34:172, 216934627786178,    7.442,   13.000, 2400,  10.603,  70.622,  19.617,   7.837,  44.547,  12.374, 47,  0,   0.691,   4.127,   1.146,   1.505,  17.080,   4.745,  35.000,  500,   9.875
14:49:34:283, 216934870880863,    7.553,   16.000, 2000,  10.586,  71.787,  19.941,   7.916,  45.419,  12.616, 49,  0,   0.722,   4.207,   1.169,   1.423,  17.237,   4.788,  35.000,  600,   9.362
14:49:34:392, 216935113725076,    7.662,   11.000, 2200,  10.311,  72.922,  20.256,   7.485,  46.242,  12.845, 47,  0,   0.650,   4.278,   1.188,   1.577,  17.410,   4.836,  35.000,  800,   9.355
14:49:34:502, 216935355158494,    7.772,   12.000, 2000,  10.213,  74.038,  20.566,   7.227,  47.032,  13.065, 48,  0,   0.617,   4.346,   1.207,   1.757,  17.603,   4.890,  35.000,  450,   9.108
14:49:34:610, 216935594412100,    7.880,    7.000, 2700,  10.004,  75.122,  20.867,   6.899,  47.780,  13.272, 48,  0,   0.595,   4.410,   1.225,   1.808,  17.798,   4.944,  35.000,  700,   9.921
14:49:34:722, 216935840864438,    7.992,   12.000, 2100,  10.040,  76.243,  21.179,   7.162,  48.579,  13.494, 47,  0,   0.667,   4.485,   1.246,   1.680,  17.986,   4.996,  35.000,  550,   9.489
14:49:34:831, 216936081975928,    8.101,    7.000, 2100,   9.788,  77.312,  21.475,   6.765,  49.318,  13.699, 47,  0,   0.574,   4.547,   1.263,   1.819,  18.185,   5.051,  35.000,  700,   9.667
14:49:34:966, 216936381781239,    8.237,   11.000, 2200,  10.025,  78.673,  21.854,   7.146,  50.288,  13.969, 49,  0,   0.587,   4.627,   1.285,   1.655,  18.409,   5.114,  35.000,  700,  10.180
14:49:35:049, 216936562516661,    8.319,    7.000, 2500,   9.625,  79.461,  22.072,   6.567,  50.826,  14.118, 47,  0,   0.541,   4.671,   1.298,   1.810,  18.557,   5.155,  35.000,  700,  10.379
14:49:35:158, 216936804538197,    8.428,   15.000, 2100,  10.548,  80.617,  22.394,   7.748,  51.675,  14.354, 48,  0,   0.693,   4.747,   1.319,   1.512,  18.723,   5.201,  35.000,  500,   9.959
14:49:35:270, 216937051507253,    8.540,   13.000, 2000,  10.321,  81.771,  22.714,   7.650,  52.531,  14.592, 48,  0,   0.640,   4.819,   1.339,   1.520,  18.893,   5.248,  35.000,  600,   8.854
14:49:35:376, 216937286695265,    8.647,   13.000, 2500,  10.790,  82.921,  23.034,   8.016,  53.385,  14.829, 47,  0,   0.743,   4.898,   1.360,   1.453,  19.048,   5.291,  35.000,  650,  10.129
14:49:35:485, 216937526939743,    8.755,    6.000, 2700,   9.386,  83.942,  23.317,   6.238,  54.064,  15.018, 47,  0,   0.494,   4.952,   1.375,   1.936,  19.259,   5.350,  35.000,  650,   9.763
14:49:35:599, 216937778689213,    8.869,    9.000, 2700,   9.936,  85.075,  23.632,   6.954,  54.856,  15.238, 47,  0,   0.564,   5.016,   1.393,   1.763,  19.460,   5.405,  35.000,  700,   8.786
14:49:35:705, 216938011650635,    8.975,    8.000, 2500,   9.345,  86.061,  23.906,   6.446,  55.536,  15.427, 47,  0,   0.542,   5.073,   1.409,   1.727,  19.642,   5.456,  35.000,  700,   7.941
14:49:35:818, 216938260786669,    9.088,   10.000, 2100,   9.643,  87.149,  24.208,   6.801,  56.304,  15.640, 48,  0,   0.654,   5.147,   1.430,   1.576,  19.820,   5.505,  35.000,  600,   8.281
14:49:35:976, 216938611877587,    9.247,   19.000, 2100,   9.476,  88.656,  24.627,   6.697,  57.369,  15.936, 48,  0,   0.636,   5.248,   1.458,   1.558,  20.068,   5.574,  35.000,  550,  10.088
14:49:36:035, 216938740736999,    9.305,   11.000, 2300,  11.620,  89.334,  24.815,   8.810,  57.883,  16.079, 48,  0,   0.862,   5.298,   1.472,   1.369,  20.147,   5.596,  35.000,  600,  10.487
14:49:36:143, 216938979699340,    9.413,   14.000, 2500,   9.816,  90.396,  25.110,   7.030,  58.644,  16.290, 47,  0,   0.684,   5.372,   1.492,   1.542,  20.314,   5.643,  35.000,  550,   9.498
14:49:36:254, 216939226264951,    9.525,   11.000, 2100,  10.337,  91.550,  25.431,   7.513,  59.483,  16.523, 47,  0,   0.723,   5.453,   1.515,   1.606,  20.494,   5.693,  35.000,  600,   9.466
14:49:36:364, 216939466767064,    9.634,    9.000, 2200,   9.491,  92.584,  25.718,   6.367,  60.176,  16.716, 47,  0,   0.502,   5.508,   1.530,   1.927,  20.704,   5.751,  35.000,  600,  10.147
14:49:36:471, 216939703370707,    9.741,    8.000, 2500,  10.151,  93.672,  26.020,   7.150,  60.943,  16.928, 47,  0,   0.624,   5.575,   1.548,   1.777,  20.894,   5.804,  35.000,  550,   9.149
14:49:36:583, 216939949423153,    9.853,    8.000, 2400,   9.442,  94.724,  26.312,   6.324,  61.647,  17.124, 48,  0,   0.529,   5.633,   1.565,   1.866,  21.102,   5.862,  35.000,  550,   9.770
14:49:36:689, 216940185249930,    9.959,    7.000, 2300,   9.663,  95.756,  26.599,   6.696,  62.362,  17.323, 47,  0,   0.547,   5.692,   1.581,   1.748,  21.289,   5.913,  35.000,  600,   9.503
14:49:36:798, 216940424408354,   10.068,   10.000, 2200,   9.762,  96.813,  26.893,   6.727,  63.091,  17.525, 47,  0,   0.544,   5.751,   1.597,   1.847,  21.489,   5.969,  35.000,  600,   8.819
14:49:36:909, 216940670935063,   10.179,    7.000, 2700,   9.842,  97.912,  27.198,   6.762,  63.846,  17.735, 47,  0,   0.559,   5.813,   1.615,   1.827,  21.693,   6.026,  35.000,  700,   9.391
14:49:37:018, 216940910925844,   10.288,   11.000, 2300,   9.773,  98.974,  27.493,   7.013,  64.608,  17.947, 49,  0,   0.540,   5.872,   1.631,   1.631,  21.870,   6.075,  35.000,  700,   9.442
14:49:37:126, 216941150675810,   10.397,    7.000, 2300,   9.843, 100.043,  27.790,   6.753,  65.341,  18.150, 48,  0,   0.553,   5.932,   1.648,   1.817,  22.067,   6.130,  35.000,  700,   8.818
14:49:37:235, 216941391467474,   10.506,    9.000, 2100,   9.754, 101.107,  28.085,   6.810,  66.084,  18.357, 49,  0,   0.537,   5.991,   1.664,   1.756,  22.259,   6.183,  35.000,  700,   9.518
14:49:37:347, 216941636710006,   10.617,    6.000, 2400,   9.502, 102.162,  28.378,   6.389,  66.794,  18.554, 47,  0,   0.519,   6.048,   1.680,   1.894,  22.469,   6.241,  35.000,  850,   9.586
14:49:37:454, 216941873890021,   10.724,    6.000, 3300,   9.696, 103.204,  28.668,   5.933,  67.431,  18.731, 47,  0,   0.550,   6.107,   1.697,   2.575,  22.746,   6.318,  35.000,  850,   1.676
14:49:37:563, 216942114399527,   10.833,    1.000, 1800,   6.990, 103.965,  28.879,   2.583,  67.712,  18.809, 47,  0,   0.390,   6.150,   1.708,   3.254,  23.100,   6.417,  35.000, 1050,   0.932
14:49:37:674, 216942358752155,   10.944,   10.000, 2200,   9.605, 105.028,  29.174,   5.853,  68.360,  18.989, 48,  0,   0.553,   6.211,   1.725,   2.551,  23.382,   6.495,  35.000,  800,   0.123
14:49:37:785, 216942604502181,   11.055,    8.000, 2500,  10.968, 106.249,  29.514,   7.960,  69.246,  19.235, 50,  0,   0.471,   6.263,   1.740,   1.851,  23.588,   6.552,  35.000,  700,   0.185
14:49:37:893, 216942842732065,   11.163,   10.000, 2900,  11.171, 107.454,  29.848,   8.246,  70.136,  19.482, 49,  0,   0.524,   6.320,   1.756,   1.712,  23.773,   6.604,  35.000,  950,   0.780
14:49:38:002, 216943082557983,   11.272,    2.000, 2700,   7.815, 108.303,  30.084,   3.543,  70.521,  19.589, 47,  0,   0.405,   6.364,   1.768,   3.079,  24.108,   6.697,  35.000,  850,   1.126
14:49:38:111, 216943323555880,   11.381,    3.000, 2800,   8.243, 109.203,  30.334,   4.337,  70.994,  19.721, 46,  0,   0.466,   6.415,   1.782,   2.731,  24.406,   6.779,  35.000,  850,   1.479
14:49:38:222, 216943572026626,   11.493,    2.000, 2700,   8.263, 110.133,  30.592,   4.069,  71.452,  19.848, 47,  0,   0.484,   6.469,   1.797,   2.981,  24.741,   6.873,  35.000,  850,   0.957
14:49:38:331, 216943811090073,   11.602,    3.000, 2600,   8.251, 111.026,  30.841,   4.249,  71.912,  19.976, 47,  0,   0.457,   6.519,   1.811,   2.844,  25.049,   6.958,  35.000,  950,   1.496
14:49:38:440, 216944050612928,   11.710,    1.000, 2900,   7.400, 111.829,  31.064,   3.217,  72.261,  20.072, 46,  0,   0.388,   6.561,   1.822,   3.105,  25.386,   7.052,  35.000,  950,   1.362
14:49:38:551, 216944294672587,   11.821,    3.000, 2900,   8.443, 112.762,  31.323,   4.357,  72.742,  20.206, 47,  0,   0.466,   6.612,   1.837,   2.839,  25.700,   7.139,  35.000,  950,   1.546
14:49:38:658, 216944531431863,   11.928,    5.000, 2500,   9.223, 113.751,  31.597,   5.614,  73.344,  20.373, 48,  0,   0.472,   6.663,   1.851,   2.462,  25.964,   7.212,  35.000,  700,   1.750
14:49:38:770, 216944778712796,   12.040,   10.000, 2400,  11.317, 115.018,  31.950,   8.295,  74.273,  20.632, 49,  0,   0.609,   6.731,   1.870,   1.774,  26.163,   7.267,  35.000,  850,   1.785
14:49:38:880, 216945022989551,   12.150,    2.000, 3200,   7.422, 115.839,  32.178,   3.201,  74.628,  20.730, 47,  0,   0.413,   6.777,   1.882,   3.050,  26.500,   7.361,  35.000,  800,   1.388
14:49:38:988, 216945260453569,   12.258,    3.000, 2300,   9.762, 116.889,  32.469,   5.902,  75.262,  20.906, 47,  0,   0.557,   6.837,   1.899,   2.671,  26.787,   7.441,  35.000,  700,   2.320
14:49:39:094, 216945495744615,   12.364,    3.000, 2600,   7.795, 117.720,  32.700,   3.571,  75.643,  21.012, 49,  0,   0.426,   6.882,   1.912,   3.043,  27.111,   7.531,  35.000,  800,   1.275
14:49:39:206, 216945743483554,   12.477,    3.000, 2500,   8.380, 118.660,  32.961,   4.386,  76.135,  21.149, 47,  0,   0.517,   6.940,   1.928,   2.812,  27.427,   7.619,  35.000,  800,   1.692
14:49:39:319, 216945991647462,   12.589,    3.000, 2900,   8.088, 119.569,  33.214,   3.965,  76.581,  21.272, 47,  0,   0.437,   6.989,   1.941,   2.948,  27.758,   7.711,  35.000,  850,   1.064
14:49:39:423, 216946221694376,   12.693,    2.000, 2900,   7.889, 120.391,  33.442,   3.703,  76.966,  21.380, 47,  0,   0.422,   7.033,   1.954,   2.944,  28.065,   7.796,  35.000, 1000,   1.492
14:49:39:534, 216946465987288,   12.804,    3.000, 2500,   8.165, 121.294,  33.693,   4.091,  77.419,  21.505, 48,  0,   0.440,   7.082,   1.967,   2.932,  28.389,   7.886,  35.000,  950,   0.997
14:49:39:644, 216946709244393,   12.914,    1.000, 2000,   6.848, 122.049,  33.902,   2.416,  77.685,  21.579, 47,  0,   0.348,   7.120,   1.978,   3.289,  28.752,   7.987,  35.000, 1050,   0.241
14:49:39:755, 216946953946587,   13.025,    3.000, 2600,   8.234, 122.961,  34.156,   4.054,  78.134,  21.704, 47,  0,   0.386,   7.163,   1.990,   3.033,  29.088,   8.080,  35.000,  700,   0.263
14:49:39:861, 216947187723811,   13.131,    2.000, 3200,   7.622, 123.768,  34.380,   3.424,  78.497,  21.805, 47,  0,   0.410,   7.206,   2.002,   3.014,  29.407,   8.169,  35.000, 1000,   0.681
14:49:39:971, 216947432376109,   13.242,    9.000, 2400,   9.119, 124.779,  34.661,   5.348,  79.089,  21.969, 48,  0,   0.481,   7.260,   2.017,   2.591,  29.694,   8.248,  35.000,  700,   1.934
14:49:40:079, 216947669323170,   13.349,    1.000, 2900,   7.474, 125.581,  34.884,   3.276,  79.441,  22.067, 47,  0,   0.432,   7.306,   2.029,   3.043,  30.021,   8.339,  35.000,  850,   1.433
14:49:40:188, 216947911425202,   13.459,    4.000, 2000,   8.813, 126.547,  35.152,   4.890,  79.977,  22.216, 47,  0,   0.471,   7.358,   2.044,   2.734,  30.320,   8.422,  35.000,  800,   1.117
14:49:40:301, 216948160649052,   13.571,    9.000, 2400,  11.032, 127.792,  35.498,   8.012,  80.882,  22.467, 49,  0,   0.525,   7.417,   2.060,   1.814,  30.525,   8.479,  35.000,  650,   1.350
