System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
11:09:32:333,1.95409E+14,0.111,1,2000,2.58,0.286,0.08,1.636,0.182,0.05,45,0,0.392,0.044,0.012,0.032,0.004,0.001,35,0,0.176,,0.182
11:09:32:440,1.95409E+14,0.218,4,3900,4.71,0.79,0.219,3.652,0.572,0.159,46,0,0.455,0.092,0.026,0.069,0.011,0.003,35,0,0.335,,0.39
11:09:32:549,1.9541E+14,0.328,2,4000,5.316,1.374,0.382,4.175,1.03,0.286,45,0,0.481,0.145,0.04,0.083,0.02,0.006,35,0,0.47,,0.458
11:09:32:661,1.9541E+14,0.44,1,3100,2.7,1.676,0.466,1.84,1.237,0.344,45,0,0.384,0.188,0.052,0.05,0.026,0.007,35,0,0.593,,0.207
11:09:32:767,1.9541E+14,0.545,2,2600,2.305,1.919,0.533,1.62,1.407,0.391,45,0,0.373,0.227,0.063,0.008,0.027,0.007,35,1100,0,,0.17
11:09:32:876,1.9541E+14,0.654,0,2100,2.254,2.166,0.602,1.568,1.579,0.439,45,0,0.384,0.269,0.075,0.041,0.031,0.009,35,0,0.897,,0.172
11:09:32:985,1.95411E+14,0.763,6,3900,4.062,2.608,0.725,3.144,1.921,0.534,45,0,0.442,0.318,0.088,0.074,0.039,0.011,35,0,0.389,,0.342
11:09:33:095,1.95411E+14,0.873,0,2100,2.416,2.874,0.798,1.617,2.099,0.583,45,0,0.394,0.361,0.1,0.042,0.044,0.012,35,0,0.761,,0.178
11:09:33:207,1.95411E+14,0.986,2,3700,3.656,3.285,0.912,2.773,2.411,0.67,45,0,0.433,0.41,0.114,0.076,0.052,0.015,35,0,0.306,,0.312
11:09:33:318,1.95411E+14,1.096,0,1400,1.433,3.443,0.956,0.808,2.5,0.694,45,0,0.359,0.449,0.125,0.019,0.054,0.015,35,0,0.58,,0.089
11:09:33:422,1.95412E+14,1.201,12,2600,9.201,4.405,1.224,8.173,3.354,0.932,47,0,0.679,0.52,0.144,0.061,0.061,0.017,35,0,0.641,,0.854
11:09:33:537,1.95412E+14,1.315,11,2500,15.048,6.134,1.704,13.702,4.929,1.369,57,0,0.7,0.601,0.167,0.064,0.068,0.019,35,0,0.616,,1.575
11:09:33:642,1.95412E+14,1.42,23,2500,15.415,7.752,2.153,14.086,6.407,1.78,49,0,0.8,0.685,0.19,0.029,0.071,0.02,35,0,0.343,,1.478
11:09:33:751,1.95412E+14,1.53,10,2100,11.169,8.975,2.493,9.442,7.442,2.067,55,0,0.688,0.76,0.211,0.461,0.122,0.034,35,700,4.905,,1.035
11:09:33:861,1.95412E+14,1.639,11,3000,15.168,10.636,2.954,13.644,8.936,2.482,61,0,0.832,0.851,0.236,0.298,0.154,0.043,35,0,5.631,,1.494
11:09:33:970,1.95413E+14,1.749,16,3100,14.333,12.202,3.39,12.872,10.342,2.873,57,0,0.709,0.928,0.258,0.255,0.182,0.051,35,0,4.377,,1.406
11:09:34:082,1.95413E+14,1.86,5,2800,8.996,13.205,3.668,7.612,11.191,3.108,47,0,0.548,0.99,0.275,0.107,0.194,0.054,35,0,1.728,,0.849
11:09:34:195,1.95413E+14,1.973,5,2900,9.296,14.256,3.96,8.03,12.098,3.361,47,0,0.5,1.046,0.291,0.073,0.202,0.056,35,0,1.46,,0.907
11:09:34:301,1.95413E+14,2.08,4,2800,8.793,15.19,4.22,7.508,12.896,3.582,47,0,0.535,1.103,0.306,0.084,0.211,0.059,35,0,0.444,,0.798
11:09:34:407,1.95414E+14,2.185,9,2200,10.835,16.336,4.538,9.515,13.903,3.862,51,0,0.675,1.174,0.326,0.083,0.22,0.061,35,0,0.415,,1.007
11:09:34:519,1.95414E+14,2.297,11,2600,12.634,17.753,4.931,11.324,15.172,4.214,51,0,0.721,1.255,0.349,0.07,0.228,0.063,35,0,0.761,,1.269
11:09:34:628,1.95414E+14,2.407,6,3900,9.579,18.8,5.222,8.318,16.082,4.467,47,0,0.567,1.317,0.366,0.079,0.237,0.066,35,0,0.553,,0.91
11:09:34:741,1.95414E+14,2.519,1,3600,4.715,19.331,5.37,3.613,16.488,4.58,46,0,0.462,1.369,0.38,0.107,0.249,0.069,35,0,0.626,,0.406
11:09:34:845,1.95415E+14,2.624,6,3100,6.029,19.961,5.545,4.98,17.009,4.725,58,0,0.563,1.428,0.397,0.037,0.253,0.07,35,0,0.093,,0.521
11:09:34:957,1.95415E+14,2.736,13,3100,9.1,20.979,5.827,7.932,17.896,4.971,54,0,0.56,1.49,0.414,0.104,0.264,0.073,35,0,0.912,,0.887
11:09:35:064,1.95415E+14,2.843,5,3000,10.135,22.063,6.129,8.93,18.851,5.236,46,0,0.532,1.547,0.43,0.08,0.273,0.076,35,0,0.63,,0.955
11:09:35:174,1.95415E+14,2.952,1,2100,2.996,22.391,6.22,2.107,19.082,5.301,45,0,0.422,1.594,0.443,0.117,0.286,0.079,35,0,0.686,,0.231
11:09:35:287,1.95416E+14,3.065,2,2900,4.191,22.864,6.351,3.113,19.433,5.398,46,0,0.427,1.642,0.456,0.071,0.294,0.082,35,0,0.266,,0.351
11:09:35:395,1.95416E+14,3.174,0,1200,1.086,22.982,6.384,0.601,19.499,5.416,45,0,0.326,1.677,0.466,0.009,0.295,0.082,35,0,0,,0.066
11:09:35:504,1.95416E+14,3.282,3,3900,4.231,23.441,6.512,3.434,19.871,5.52,45,0,0.413,1.722,0.478,0.048,0.3,0.083,35,0,0.176,,0.372
11:09:35:611,1.95416E+14,3.39,0,1400,1.156,23.566,6.546,0.62,19.938,5.538,45,0,0.333,1.758,0.488,0.011,0.301,0.084,35,0,0,,0.067
11:09:35:720,1.95417E+14,3.499,2,2100,3.546,23.952,6.653,2.713,20.234,5.621,45,0,0.398,1.801,0.5,0.055,0.307,0.085,35,0,0.084,,0.296
11:09:35:833,1.95417E+14,3.612,0,1400,1.137,24.08,6.689,0.498,20.29,5.636,45,0,0.345,1.84,0.511,0.023,0.31,0.086,35,0,0.096,,0.056
11:09:35:942,1.95417E+14,3.72,12,2800,5.366,24.664,6.851,4.505,20.78,5.772,49,0,0.45,1.889,0.525,0.062,0.316,0.088,35,0,0.397,,0.49
11:09:36:052,1.95417E+14,3.83,7,2500,13.471,26.144,7.262,12.275,22.129,6.147,50,0,0.446,1.938,0.538,0.033,0.32,0.089,35,0,0.64,,1.349
11:09:36:162,1.95418E+14,3.94,8,2500,13.236,27.599,7.666,12.026,23.451,6.514,49,0,0.496,1.993,0.554,0.044,0.325,0.09,35,0,0.354,,1.322
11:09:36:266,1.95418E+14,4.045,5,2000,7.05,28.336,7.871,6.138,24.092,6.692,46,0,0.444,2.039,0.566,0.007,0.326,0.09,35,0,0,,0.641
11:09:36:377,1.95418E+14,4.156,3,1800,4.416,28.826,8.007,3.569,24.488,6.802,45,0,0.446,2.089,0.58,0.049,0.331,0.092,35,0,0.242,,0.396
11:09:36:488,1.95418E+14,4.267,4,3100,1.813,29.027,8.063,1.199,24.622,6.839,45,0,0.409,2.134,0.593,0.008,0.332,0.092,35,0,0,,0.134
11:09:36:596,1.95419E+14,4.374,0,1800,2.87,29.337,8.149,2.116,24.85,6.903,45,0,0.377,2.174,0.604,0.042,0.336,0.093,35,0,0.115,,0.228
11:09:36:704,1.95419E+14,4.483,2,3100,2.657,29.625,8.229,1.9,25.055,6.96,45,0,0.396,2.217,0.616,0.035,0.34,0.095,35,0,0.071,,0.205
11:09:36:819,1.95419E+14,4.597,0,1400,1.599,29.807,8.28,0.968,25.166,6.991,45,0,0.338,2.256,0.627,0.028,0.344,0.095,35,0,0.522,,0.111
11:09:36:941,1.95419E+14,4.719,13,3400,4.51,30.359,8.433,3.791,25.63,7.119,50,0,0.429,2.308,0.641,0.038,0.348,0.097,35,0,0.247,,0.464
11:09:37:037,1.95419E+14,4.815,7,2800,14.067,31.711,8.809,12.738,26.854,7.46,50,0,0.418,2.349,0.652,0.022,0.35,0.097,35,0,1.615,,1.224
11:09:37:148,1.9542E+14,4.926,9,2500,13.403,33.193,9.22,12.294,28.214,7.837,50,0,0.492,2.403,0.668,0.022,0.353,0.098,35,0,0.16,,1.36
11:09:37:257,1.9542E+14,5.035,2,3500,4.874,33.725,9.368,3.895,28.639,7.955,46,0,0.402,2.447,0.68,0.031,0.356,0.099,35,0,0.371,,0.425
11:09:37:363,1.9542E+14,5.142,3,2800,4.118,34.164,9.49,3.253,28.985,8.051,45,0,0.38,2.487,0.691,0.041,0.36,0.1,35,0,0.149,,0.346
11:09:37:471,1.9542E+14,5.25,1,1400,1.262,34.3,9.528,0.693,29.06,8.072,45,0,0.342,2.524,0.701,0.009,0.361,0.1,35,0,0,,0.075
11:09:37:584,1.95421E+14,5.363,2,2800,3.148,34.656,9.627,2.265,29.316,8.143,45,0,0.401,2.57,0.714,0.043,0.366,0.102,35,0,0.142,,0.256
11:09:37:695,1.95421E+14,5.473,1,2500,1.597,34.833,9.676,0.922,29.418,8.172,45,0,0.351,2.608,0.725,0.028,0.369,0.103,35,0,0.066,,0.102
11:09:37:803,1.95421E+14,5.581,3,1800,5.386,35.413,9.837,4.507,29.903,8.306,45,0,0.497,2.662,0.739,0.045,0.374,0.104,35,0,0.332,,0.485
11:09:37:913,1.95421E+14,5.691,1,3400,1,35.523,9.867,0.5,29.958,8.322,45,0,0.341,2.699,0.75,0.009,0.375,0.104,35,0,0,,0.055
11:09:38:020,1.95422E+14,5.798,2,2000,4.728,36.029,10.008,3.864,30.372,8.437,45,0,0.434,2.746,0.763,0.058,0.381,0.106,35,0,0.517,,0.414
11:09:38:126,1.95422E+14,5.904,3,4100,1.886,36.228,10.063,1.268,30.506,8.474,45,0,0.391,2.787,0.774,0.009,0.382,0.106,35,0,0,,0.134
11:09:38:239,1.95422E+14,6.017,1,2000,2.913,36.558,10.155,2.072,30.741,8.539,45,0,0.382,2.831,0.786,0.061,0.389,0.108,35,0,0.255,,0.235
11:09:38:346,1.95422E+14,6.124,2,4100,2.487,36.825,10.229,1.916,30.946,8.596,44,0,0.368,2.87,0.797,0.016,0.391,0.109,35,0,0.027,,0.205
11:09:38:457,1.95423E+14,6.236,0,1600,1.875,37.033,10.287,1.086,31.067,8.63,45,0,0.362,2.91,0.808,0.041,0.396,0.11,35,0,0.421,,0.121
11:09:38:565,1.95423E+14,6.343,4,4100,5.902,37.666,10.463,5.043,31.608,8.78,52,0,0.432,2.957,0.821,0.043,0.4,0.111,35,0,0.122,,0.541
11:09:38:673,1.95423E+14,6.451,6,2500,12.767,39.049,10.847,11.544,32.858,9.127,50,0,0.446,3.005,0.835,0.026,0.403,0.112,35,0,0.455,,1.25
11:09:38:786,1.95423E+14,6.564,8,2800,13.281,40.553,11.265,12.069,34.225,9.507,50,0,0.506,3.062,0.851,0.039,0.407,0.113,35,0,0.177,,1.367
11:09:38:892,1.95424E+14,6.671,9,2600,14.15,42.063,11.684,13.08,35.621,9.895,61,0,0.549,3.121,0.867,0.006,0.408,0.113,35,0,0,,1.396
11:09:39:002,1.95424E+14,6.781,5,3100,9.249,43.075,11.965,7.995,36.495,10.138,46,0,0.541,3.18,0.883,0.094,0.418,0.116,35,0,0.616,,0.874
11:09:39:113,1.95424E+14,6.891,2,2600,6.336,43.775,12.16,5.198,37.07,10.297,46,0,0.445,3.229,0.897,0.091,0.428,0.119,35,0,0.398,,0.575
11:09:39:223,1.95424E+14,7.001,6,3600,9.855,44.86,12.461,8.585,38.014,10.56,48,0,0.615,3.297,0.916,0.073,0.436,0.121,35,0,0.554,,0.944
11:09:39:331,1.95425E+14,7.11,5,2800,9.817,45.925,12.757,8.572,38.945,10.818,49,0,0.53,3.354,0.932,0.031,0.44,0.122,35,0,0.223,,0.931
11:09:39:442,1.95425E+14,7.221,5,3900,9.877,47.025,13.063,8.578,39.9,11.083,46,0,0.586,3.419,0.95,0.071,0.448,0.124,35,0,0.258,,0.955
11:09:39:549,1.95425E+14,7.328,4,3100,6.08,47.673,13.243,4.886,40.421,11.228,58,0,0.471,3.47,0.964,0.094,0.458,0.127,35,0,0.265,,0.521
11:09:39:658,1.95425E+14,7.436,11,2800,14.891,49.294,13.693,13.532,41.893,11.637,48,0,0.67,3.543,0.984,0.065,0.465,0.129,35,0,0.682,,1.472
11:09:39:767,1.95426E+14,7.545,12,2100,13.903,50.809,14.114,12.591,43.266,12.018,48,0,0.588,3.607,1.002,0.052,0.471,0.131,35,0,0.363,,1.373
11:09:39:880,1.95426E+14,7.658,6,3400,11.202,52.074,14.465,9.934,44.387,12.33,46,0,0.475,3.66,1.017,0.062,0.477,0.133,35,0,0.964,,1.121
11:09:39:990,1.95426E+14,7.768,8,3500,5.041,52.628,14.619,4.128,44.841,12.456,45,0,0.437,3.708,1.03,0.073,0.485,0.135,35,0,0.486,,0.454
11:09:40:098,1.95426E+14,7.876,1,1800,2.605,52.909,14.697,1.792,45.034,12.51,45,0,0.382,3.75,1.042,0.034,0.489,0.136,35,0,0.318,,0.193
