System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
10:26:17:298,1.89679E+14,0.107,1,2500,2.72,0.292,0.081,1.807,0.194,0.054,47,0,0.404,0.043,0.012,0.038,0.004,0.001,35,0,0.333,,0.194
10:26:17:411,1.89679E+14,0.22,2,2500,5.391,0.9,0.25,4.144,0.662,0.184,47,0,0.445,0.094,0.026,0.084,0.013,0.004,35,0,0.365,,0.468
10:26:17:534,1.8968E+14,0.343,10,4000,5.216,1.543,0.429,4.208,1.18,0.328,53,0,0.437,0.147,0.041,0.026,0.017,0.005,35,0,0.294,,0.518
10:26:17:627,1.8968E+14,0.436,4,2400,7.931,2.281,0.634,6.856,1.818,0.505,51,0,0.473,0.191,0.053,0.066,0.023,0.006,35,0,0.743,,0.638
10:26:17:737,1.8968E+14,0.546,8,2800,13.661,3.779,1.05,12.41,3.179,0.883,51,0,0.475,0.243,0.068,0.022,0.025,0.007,35,0,0.267,,1.361
10:26:17:845,1.8968E+14,0.654,8,3000,13.238,5.211,1.448,12.025,4.48,1.244,52,0,0.495,0.297,0.082,0.036,0.029,0.008,35,0,0.302,,1.301
10:26:17:954,1.89681E+14,0.763,2,2500,3.909,5.637,1.566,3.084,4.816,1.338,47,0,0.396,0.34,0.094,0.017,0.031,0.009,35,0,0.016,,0.336
10:26:18:067,1.89681E+14,0.876,1,2100,2.25,5.892,1.637,1.391,4.973,1.381,47,0,0.398,0.385,0.107,0.039,0.035,0.01,35,0,0.438,,0.157
10:26:18:173,1.89681E+14,0.983,8,3600,8.653,6.815,1.893,7.659,5.791,1.609,46,0,0.579,0.447,0.124,0.033,0.039,0.011,35,0,0.096,,0.818
10:26:18:287,1.89681E+14,1.096,11,3900,10.871,8.042,2.234,9.71,6.886,1.913,49,0,0.646,0.52,0.144,0.081,0.048,0.013,35,0,1.903,,1.095
10:26:18:395,1.89682E+14,1.204,3,3600,6.63,8.759,2.433,5.517,7.483,2.079,47,0,0.545,0.579,0.161,0.103,0.059,0.016,35,0,0.387,,0.597
10:26:18:503,1.89682E+14,1.312,0,1800,2.186,8.996,2.499,1.287,7.622,2.117,46,0,0.368,0.619,0.172,0.041,0.064,0.018,35,0,0.205,,0.139
10:26:18:612,1.89682E+14,1.421,4,2100,4.463,9.48,2.633,3.483,8,2.222,46,0,0.44,0.667,0.185,0.087,0.073,0.02,35,0,0.578,,0.378
10:26:18:720,1.89682E+14,1.529,0,1400,1.358,9.626,2.674,0.761,8.082,2.245,47,0,0.333,0.703,0.195,0.008,0.074,0.021,35,0,0,,0.082
10:26:18:834,1.89683E+14,1.643,6,4000,7.061,10.435,2.899,6.11,8.783,2.44,47,0,0.548,0.765,0.213,0.05,0.08,0.022,35,0,0.273,,0.701
10:26:18:939,1.89683E+14,1.748,0,1800,2.302,10.676,2.966,1.463,8.935,2.482,47,0,0.359,0.803,0.223,0.041,0.084,0.023,35,0,0.358,,0.152
10:26:19:048,1.89683E+14,1.857,3,2400,5.949,11.326,3.146,4.879,9.469,2.63,47,0,0.45,0.852,0.237,0.075,0.092,0.026,35,0,0.314,,0.534
10:26:19:157,1.89683E+14,1.966,2,3500,7.871,12.184,3.384,6.671,10.195,2.832,48,0,0.446,0.901,0.25,0.016,0.094,0.026,35,0,0,,0.726
10:26:19:272,1.89684E+14,2.081,3,2600,9.009,13.219,3.672,7.732,11.084,3.079,49,0,0.488,0.957,0.266,0.043,0.099,0.027,35,0,0.146,,0.889
10:26:19:381,1.89684E+14,2.19,9,2900,12.792,14.612,4.059,11.553,12.342,3.428,51,0,0.547,1.016,0.282,0.015,0.1,0.028,35,0,0,,1.258
10:26:19:486,1.89684E+14,2.296,8,2500,12.611,15.943,4.429,11.435,13.549,3.764,51,0,0.529,1.072,0.298,0.044,0.105,0.029,35,0,0.226,,1.207
10:26:19:595,1.89684E+14,2.405,9,2700,13.304,17.394,4.832,12.035,14.861,4.128,51,0,0.584,1.136,0.316,0.048,0.11,0.031,35,0,0.368,,1.312
10:26:19:705,1.89685E+14,2.514,0,2000,2.233,17.639,4.9,1.432,15.018,4.172,46,0,0.386,1.178,0.327,0.041,0.115,0.032,35,0,0.66,,0.157
10:26:19:820,1.89685E+14,2.629,2,3100,2.693,17.947,4.985,2.052,15.253,4.237,47,0,0.378,1.221,0.339,0.036,0.119,0.033,35,0,0.11,,0.235
10:26:19:927,1.89685E+14,2.736,1,2000,1.983,18.16,5.045,1.251,15.388,4.274,46,0,0.378,1.262,0.351,0.022,0.121,0.034,35,0,0.59,,0.135
10:26:20:036,1.89685E+14,2.845,13,3900,5.893,18.804,5.223,5.022,15.936,4.427,46,0,0.488,1.315,0.365,0.041,0.126,0.035,35,0,0.076,,0.548
10:26:20:145,1.89686E+14,2.955,1,1400,1.694,18.989,5.275,0.94,16.039,4.455,47,0,0.369,1.356,0.377,0.042,0.13,0.036,35,0,0.152,,0.103
