System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
10:21:12:204,1.89006E+14,0.102,3,3700,4.274,0.435,0.121,3.249,0.331,0.092,45,0,0.465,0.047,0.013,0.068,0.007,0.002,35,0,0.487,,0.331
10:21:12:314,1.89006E+14,0.212,1,2100,2.926,0.757,0.21,1.993,0.55,0.153,44,0,0.391,0.09,0.025,0.071,0.015,0.004,35,0,0.345,,0.219
10:21:12:427,1.89006E+14,0.324,2,2600,3.728,1.176,0.327,2.746,0.859,0.239,45,0,0.452,0.141,0.039,0.037,0.019,0.005,35,0,0.139,,0.309
10:21:12:533,1.89006E+14,0.43,20,2200,5.961,1.809,0.502,4.972,1.386,0.385,47,0,0.502,0.194,0.054,0.053,0.025,0.007,35,0,0.476,,0.527
10:21:12:643,1.89007E+14,0.541,10,2400,13.861,3.339,0.927,12.646,2.782,0.773,49,0,0.635,0.264,0.073,0.029,0.028,0.008,35,0,0.561,,1.396
10:21:12:754,1.89007E+14,0.651,7,2500,13.209,4.8,1.333,11.914,4.1,1.139,49,0,0.465,0.316,0.088,0.03,0.031,0.009,35,0,0.944,,1.318
10:21:12:862,1.89007E+14,0.76,2,2800,3.857,5.219,1.45,2.984,4.424,1.229,45,0,0.404,0.36,0.1,0.04,0.036,0.01,35,0,0.135,,0.324
10:21:12:971,1.89007E+14,0.869,0,2800,2.678,5.51,1.531,1.914,4.632,1.287,45,0,0.367,0.4,0.111,0.018,0.038,0.01,35,0,0.265,,0.208
10:21:13:081,1.89008E+14,0.979,4,2100,5.846,6.152,1.709,4.891,5.169,1.436,44,0,0.485,0.453,0.126,0.028,0.041,0.011,35,0,0.096,,0.537
10:21:13:192,1.89008E+14,1.09,0,1600,1.035,6.267,1.741,0.573,5.233,1.454,43,0,0.345,0.491,0.136,0.006,0.041,0.011,35,0,0,,0.064
10:21:13:303,1.89008E+14,1.2,5,3700,9.023,7.261,2.017,8.093,6.124,1.701,56,0,0.521,0.549,0.152,0.047,0.047,0.013,35,0,0.228,,0.891
10:21:13:407,1.89008E+14,1.306,1,1400,1.996,7.472,2.075,1.088,6.239,1.733,44,0,0.387,0.59,0.164,0.046,0.051,0.014,35,0,0.131,,0.115
10:21:13:524,1.89009E+14,1.422,7,3900,10.573,8.706,2.418,9.369,7.333,2.037,49,0,0.652,0.666,0.185,0.119,0.065,0.018,35,0,1.306,,1.094
10:21:13:631,1.89009E+14,1.528,2,2800,4.165,9.146,2.541,3.028,7.653,2.126,44,0,0.422,0.71,0.197,0.084,0.074,0.021,35,0,0.659,,0.32
10:21:13:735,1.89009E+14,1.633,1,3100,4.149,9.579,2.661,3.055,7.971,2.214,45,0,0.432,0.755,0.21,0.069,0.081,0.023,35,0,0.603,,0.318
10:21:13:848,1.89009E+14,1.746,1,3600,1.429,9.74,2.706,0.923,8.076,2.243,44,0,0.347,0.795,0.221,0.009,0.082,0.023,35,0,0,,0.105
10:21:13:956,1.89009E+14,1.853,1,2000,2.955,10.058,2.794,2.091,8.301,2.306,43,0,0.386,0.836,0.232,0.041,0.087,0.024,35,0,0.17,,0.225
10:21:14:064,1.8901E+14,1.962,2,2800,2.902,10.374,2.882,2.375,8.559,2.378,46,0,0.372,0.877,0.244,0.007,0.087,0.024,35,0,0,,0.258
10:21:14:177,1.8901E+14,2.075,2,2400,8.222,11.3,3.139,6.955,9.342,2.595,46,0,0.47,0.93,0.258,0.044,0.092,0.026,35,0,0.164,,0.783
10:21:14:285,1.8901E+14,2.182,11,2500,12.317,12.626,3.507,11.107,10.538,2.927,47,0,0.646,0.999,0.278,0.037,0.096,0.027,35,0,0.116,,1.196
10:21:14:394,1.8901E+14,2.292,7,2500,12.408,13.985,3.885,11.122,11.756,3.266,50,0,0.549,1.059,0.294,0.029,0.1,0.028,35,0,1.165,,1.218
10:21:14:501,1.89011E+14,2.399,8,3900,11.292,15.195,4.221,10.113,12.84,3.567,52,0,0.543,1.117,0.31,0.024,0.102,0.028,35,0,0.103,,1.084
10:21:14:615,1.89011E+14,2.513,1,1600,2.573,15.489,4.302,1.752,13.04,3.622,44,0,0.366,1.159,0.322,0.043,0.107,0.03,35,0,1.177,,0.2
10:21:14:725,1.89011E+14,2.622,3,3400,3.386,15.859,4.405,2.66,13.331,3.703,44,0,0.434,1.207,0.335,0.021,0.109,0.03,35,0,0.035,,0.291
10:21:14:835,1.89011E+14,2.733,0,1800,1.574,16.032,4.453,0.896,13.429,3.73,43,0,0.353,1.246,0.346,0.034,0.113,0.031,35,0,0.222,,0.098
10:21:14:938,1.89012E+14,2.836,2,3600,2.848,16.327,4.535,2.033,13.64,3.789,43,0,0.392,1.286,0.357,0.058,0.119,0.033,35,0,0.128,,0.211
10:21:15:052,1.89012E+14,2.95,0,1400,1.145,16.457,4.571,0.602,13.708,3.808,43,0,0.33,1.324,0.368,0.008,0.12,0.033,35,0,0,,0.068
10:21:15:160,1.89012E+14,3.057,3,4100,2.981,16.777,4.66,2.18,13.942,3.873,44,0,0.401,1.367,0.38,0.049,0.126,0.035,35,0,0.085,,0.234
